2026-07-16T21:35:51.015Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-07-16T21:36:23.030Z | SIGTERM | {"signal":"SIGTERM"} | SUCCESS | RESPONSE: {"status":"shutting_down"}
2026-07-16T21:36:23.403Z | redis_connection_test | {"host":"localhost","port":6379,"hasPassword":false} | Connection test failed | RESPONSE: null
2026-07-16T21:36:23.403Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-07-16T21:36:23.404Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"get_data","description":"Get data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get data from"}},"required":["key"]}},{"name":"list_keys","description":"List Redis keys with optional pattern matching","inputSchema":{"type":"object","properties":{"pattern":{"type":"string","description":"Key pattern to match (default: *)"},"limit":{"type":"number","description":"Maximum number of keys to return (default: 100)"},"offset":{"type":"number","description":"Number of keys to skip (default: 0)"}}}},{"name":"exists_key","description":"Check if a key exists in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to check"}},"required":["key"]}},{"name":"get_key_info","description":"Get detailed information about a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get info for"}},"required":["key"]}},{"name":"get_redis_info","description":"Get Redis server information","inputSchema":{"type":"object","properties":{}}},{"name":"get_database_stats","description":"Get Redis database statistics","inputSchema":{"type":"object","properties":{}}},{"name":"get_memory_info","description":"Get Redis memory usage information","inputSchema":{"type":"object","properties":{}}},{"name":"test_connection","description":"Test Redis connection","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check Redis permissions for insert, update, delete, create and drop operations","inputSchema":{"type":"object","properties":{}}},{"name":"set_data","description":"Set/insert data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set data for"},"value":{"description":"Value to set for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"}},"required":["key","value"]}},{"name":"update_data","description":"Update existing data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to update"},"value":{"description":"New value for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key","value"]}},{"name":"delete_data","description":"Delete data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"create_key","description":"Create a new key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to create"},"value":{"description":"Initial value for the key (default: empty string)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key"]}},{"name":"drop_key","description":"Delete a key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"rename_key","description":"Rename a key in Redis","inputSchema":{"type":"object","properties":{"oldKey":{"type":"string","description":"Current key name"},"newKey":{"type":"string","description":"New key name"}},"required":["oldKey","newKey"]}},{"name":"set_ttl","description":"Set time to live for a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set TTL for"},"ttl":{"type":"number","description":"Time to live in seconds"}},"required":["key","ttl"]}},{"name":"remove_ttl","description":"Remove time to live from a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to remove TTL from"}},"required":["key"]}}],"environment":{"ALLOW_INSERT":true,"ALLOW_UPDATE":true,"ALLOW_DELETE":true,"ALLOW_CREATE":true,"ALLOW_DROP":true,"HOST":"localhost","PORT":"6379","PASSWORD":"none","serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}}
2026-07-16T21:36:51.111Z | connection_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2026-07-16T21:40:51.109Z | uncaughtException | {"error":"write EPIPE","stack":"Error: write EPIPE\n    at afterWriteDispatched (node:internal/stream_base_commons:159:15)\n    at writeGeneric (node:internal/stream_base_commons:150:3)\n    at Socket._writeGeneric (node:net:1026:11)\n    at Socket._write (node:net:1038:8)\n    at writeOrBuffer (node:internal/streams/writable:570:12)\n    at _write (node:internal/streams/writable:499:10)\n    at Writable.write (node:internal/streams/writable:508:10)\n    at console.value (node:internal/console/constructor:313:16)\n    at console.error (node:internal/console/constructor:444:26)\n    at Commander.<anonymous> (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/utils/redis-connection.js:46:17)"} | write EPIPE | RESPONSE: null
2026-07-18T12:33:19.797Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-07-18T12:33:19.801Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: null
2026-07-18T12:33:19.801Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-11-25","capabilities":{"tools":{"listChanged":false}},"serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}
2026-07-18T12:33:19.806Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-07-18T12:33:19.810Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: null
2026-07-18T12:33:19.810Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-11-25","capabilities":{"tools":{"listChanged":false}},"serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}
2026-07-18T12:33:49.810Z | notifications/cancelled | {"requestId":1,"reason":"McpError: MCP error -32001: Request timed out"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:33:49.810Z | error | {"error":"Unknown method: notifications/cancelled","stack":"Error: Unknown method: notifications/cancelled\n    at FinalMCPServer.handleRequest (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:974:17)\n    at Socket.<anonymous> (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:1046:43)\n    at Socket.emit (node:events:509:28)\n    at addChunk (node:internal/streams/readable:563:12)\n    at readableAddChunkPushByteMode (node:internal/streams/readable:514:3)\n    at Readable.push (node:internal/streams/readable:394:5)\n    at Pipe.onStreamRead (node:internal/stream_base_commons:189:23)"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:33:49.811Z | notifications/cancelled | {"requestId":1,"reason":"McpError: MCP error -32001: Request timed out"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:33:49.811Z | error | {"error":"Unknown method: notifications/cancelled","stack":"Error: Unknown method: notifications/cancelled\n    at FinalMCPServer.handleRequest (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:974:17)\n    at Socket.<anonymous> (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:1046:43)\n    at Socket.emit (node:events:509:28)\n    at addChunk (node:internal/streams/readable:563:12)\n    at readableAddChunkPushByteMode (node:internal/streams/readable:514:3)\n    at Readable.push (node:internal/streams/readable:394:5)\n    at Pipe.onStreamRead (node:internal/stream_base_commons:189:23)"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:33:51.816Z | SIGTERM | {"signal":"SIGTERM"} | SUCCESS | RESPONSE: {"status":"shutting_down"}
2026-07-18T12:33:51.816Z | SIGTERM | {"signal":"SIGTERM"} | SUCCESS | RESPONSE: {"status":"shutting_down"}
2026-07-18T12:33:52.195Z | redis_connection_test | {"host":"localhost","port":6379,"hasPassword":false} | Connection test failed | RESPONSE: null
2026-07-18T12:33:52.195Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-07-18T12:33:52.195Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"get_data","description":"Get data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get data from"}},"required":["key"]}},{"name":"list_keys","description":"List Redis keys with optional pattern matching","inputSchema":{"type":"object","properties":{"pattern":{"type":"string","description":"Key pattern to match (default: *)"},"limit":{"type":"number","description":"Maximum number of keys to return (default: 100)"},"offset":{"type":"number","description":"Number of keys to skip (default: 0)"}}}},{"name":"exists_key","description":"Check if a key exists in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to check"}},"required":["key"]}},{"name":"get_key_info","description":"Get detailed information about a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get info for"}},"required":["key"]}},{"name":"get_redis_info","description":"Get Redis server information","inputSchema":{"type":"object","properties":{}}},{"name":"get_database_stats","description":"Get Redis database statistics","inputSchema":{"type":"object","properties":{}}},{"name":"get_memory_info","description":"Get Redis memory usage information","inputSchema":{"type":"object","properties":{}}},{"name":"test_connection","description":"Test Redis connection","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check Redis permissions for insert, update, delete, create and drop operations","inputSchema":{"type":"object","properties":{}}},{"name":"set_data","description":"Set/insert data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set data for"},"value":{"description":"Value to set for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"}},"required":["key","value"]}},{"name":"update_data","description":"Update existing data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to update"},"value":{"description":"New value for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key","value"]}},{"name":"delete_data","description":"Delete data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"create_key","description":"Create a new key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to create"},"value":{"description":"Initial value for the key (default: empty string)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key"]}},{"name":"drop_key","description":"Delete a key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"rename_key","description":"Rename a key in Redis","inputSchema":{"type":"object","properties":{"oldKey":{"type":"string","description":"Current key name"},"newKey":{"type":"string","description":"New key name"}},"required":["oldKey","newKey"]}},{"name":"set_ttl","description":"Set time to live for a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set TTL for"},"ttl":{"type":"number","description":"Time to live in seconds"}},"required":["key","ttl"]}},{"name":"remove_ttl","description":"Remove time to live from a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to remove TTL from"}},"required":["key"]}}],"environment":{"ALLOW_INSERT":true,"ALLOW_UPDATE":true,"ALLOW_DELETE":true,"ALLOW_CREATE":true,"ALLOW_DROP":true,"HOST":"localhost","PORT":"6379","PASSWORD":"none","serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}}
2026-07-18T12:34:19.879Z | connection_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2026-07-18T12:41:43.798Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-07-18T12:41:43.800Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: null
2026-07-18T12:41:43.800Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-11-25","capabilities":{"tools":{"listChanged":false}},"serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}
2026-07-18T12:41:43.814Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-07-18T12:41:43.817Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: null
2026-07-18T12:41:43.817Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-11-25","capabilities":{"tools":{"listChanged":false}},"serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}
2026-07-18T12:42:13.808Z | notifications/cancelled | {"requestId":1,"reason":"McpError: MCP error -32001: Request timed out"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:42:13.808Z | error | {"error":"Unknown method: notifications/cancelled","stack":"Error: Unknown method: notifications/cancelled\n    at FinalMCPServer.handleRequest (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:974:17)\n    at Socket.<anonymous> (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:1046:43)\n    at Socket.emit (node:events:509:28)\n    at addChunk (node:internal/streams/readable:563:12)\n    at readableAddChunkPushByteMode (node:internal/streams/readable:514:3)\n    at Readable.push (node:internal/streams/readable:394:5)\n    at Pipe.onStreamRead (node:internal/stream_base_commons:189:23)"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:42:13.820Z | notifications/cancelled | {"requestId":1,"reason":"McpError: MCP error -32001: Request timed out"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:42:13.820Z | error | {"error":"Unknown method: notifications/cancelled","stack":"Error: Unknown method: notifications/cancelled\n    at FinalMCPServer.handleRequest (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:974:17)\n    at Socket.<anonymous> (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:1046:43)\n    at Socket.emit (node:events:509:28)\n    at addChunk (node:internal/streams/readable:563:12)\n    at readableAddChunkPushByteMode (node:internal/streams/readable:514:3)\n    at Readable.push (node:internal/streams/readable:394:5)\n    at Pipe.onStreamRead (node:internal/stream_base_commons:189:23)"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:42:15.811Z | SIGTERM | {"signal":"SIGTERM"} | SUCCESS | RESPONSE: {"status":"shutting_down"}
2026-07-18T12:42:15.854Z | SIGTERM | {"signal":"SIGTERM"} | SUCCESS | RESPONSE: {"status":"shutting_down"}
2026-07-18T12:42:16.192Z | redis_connection_test | {"host":"localhost","port":6379,"hasPassword":false} | Connection test failed | RESPONSE: null
2026-07-18T12:42:16.192Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-07-18T12:42:16.192Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"get_data","description":"Get data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get data from"}},"required":["key"]}},{"name":"list_keys","description":"List Redis keys with optional pattern matching","inputSchema":{"type":"object","properties":{"pattern":{"type":"string","description":"Key pattern to match (default: *)"},"limit":{"type":"number","description":"Maximum number of keys to return (default: 100)"},"offset":{"type":"number","description":"Number of keys to skip (default: 0)"}}}},{"name":"exists_key","description":"Check if a key exists in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to check"}},"required":["key"]}},{"name":"get_key_info","description":"Get detailed information about a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get info for"}},"required":["key"]}},{"name":"get_redis_info","description":"Get Redis server information","inputSchema":{"type":"object","properties":{}}},{"name":"get_database_stats","description":"Get Redis database statistics","inputSchema":{"type":"object","properties":{}}},{"name":"get_memory_info","description":"Get Redis memory usage information","inputSchema":{"type":"object","properties":{}}},{"name":"test_connection","description":"Test Redis connection","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check Redis permissions for insert, update, delete, create and drop operations","inputSchema":{"type":"object","properties":{}}},{"name":"set_data","description":"Set/insert data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set data for"},"value":{"description":"Value to set for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"}},"required":["key","value"]}},{"name":"update_data","description":"Update existing data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to update"},"value":{"description":"New value for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key","value"]}},{"name":"delete_data","description":"Delete data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"create_key","description":"Create a new key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to create"},"value":{"description":"Initial value for the key (default: empty string)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key"]}},{"name":"drop_key","description":"Delete a key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"rename_key","description":"Rename a key in Redis","inputSchema":{"type":"object","properties":{"oldKey":{"type":"string","description":"Current key name"},"newKey":{"type":"string","description":"New key name"}},"required":["oldKey","newKey"]}},{"name":"set_ttl","description":"Set time to live for a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set TTL for"},"ttl":{"type":"number","description":"Time to live in seconds"}},"required":["key","ttl"]}},{"name":"remove_ttl","description":"Remove time to live from a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to remove TTL from"}},"required":["key"]}}],"environment":{"ALLOW_INSERT":true,"ALLOW_UPDATE":true,"ALLOW_DELETE":true,"ALLOW_CREATE":true,"ALLOW_DROP":true,"HOST":"localhost","PORT":"6379","PASSWORD":"none","serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}}
2026-07-18T12:42:43.866Z | connection_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2026-07-18T12:43:45.281Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-07-18T12:43:45.285Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: null
2026-07-18T12:43:45.285Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-11-25","capabilities":{"tools":{"listChanged":false}},"serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}
2026-07-18T12:43:45.386Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-07-18T12:43:45.390Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: null
2026-07-18T12:43:45.390Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{},"clientInfo":{"name":"kilo","version":"7.4.11"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-11-25","capabilities":{"tools":{"listChanged":false}},"serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}
2026-07-18T12:44:15.294Z | notifications/cancelled | {"requestId":1,"reason":"McpError: MCP error -32001: Request timed out"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:44:15.294Z | error | {"error":"Unknown method: notifications/cancelled","stack":"Error: Unknown method: notifications/cancelled\n    at FinalMCPServer.handleRequest (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:974:17)\n    at Socket.<anonymous> (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:1046:43)\n    at Socket.emit (node:events:509:28)\n    at addChunk (node:internal/streams/readable:563:12)\n    at readableAddChunkPushByteMode (node:internal/streams/readable:514:3)\n    at Readable.push (node:internal/streams/readable:394:5)\n    at Pipe.onStreamRead (node:internal/stream_base_commons:189:23)"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:44:15.395Z | notifications/cancelled | {"requestId":1,"reason":"McpError: MCP error -32001: Request timed out"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:44:15.395Z | error | {"error":"Unknown method: notifications/cancelled","stack":"Error: Unknown method: notifications/cancelled\n    at FinalMCPServer.handleRequest (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:974:17)\n    at Socket.<anonymous> (/home/cauan/.npm/_npx/8f29fc7cc5e5b4c7/node_modules/@liangshanli/mcp-server-redis/src/server-final.js:1046:43)\n    at Socket.emit (node:events:509:28)\n    at addChunk (node:internal/streams/readable:563:12)\n    at readableAddChunkPushByteMode (node:internal/streams/readable:514:3)\n    at Readable.push (node:internal/streams/readable:394:5)\n    at Pipe.onStreamRead (node:internal/stream_base_commons:189:23)"} | Unknown method: notifications/cancelled | RESPONSE: null
2026-07-18T12:44:17.300Z | SIGTERM | {"signal":"SIGTERM"} | SUCCESS | RESPONSE: {"status":"shutting_down"}
2026-07-18T12:44:17.400Z | SIGTERM | {"signal":"SIGTERM"} | SUCCESS | RESPONSE: {"status":"shutting_down"}
2026-07-18T12:44:17.691Z | redis_connection_test | {"host":"localhost","port":6379,"hasPassword":false} | Connection test failed | RESPONSE: null
2026-07-18T12:44:17.691Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
